framework,framework_version,simulator,architecture,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,threshold,configuration_seed
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,23,322,50,16100,0.000709825788151077,0.01,3246073059
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,24,336,50,16800,0.0007233161819060391,0.01,3246073059
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,25,350,50,17500,0.0005061594669126136,0.01,3246073059
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,26,364,50,18200,0.0006339416941974416,0.01,3246073059
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,27,378,50,18900,0.0004858884212782592,0.01,3246073059
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,28,392,50,19600,0.00053139263810598,0.01,3246073059
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,29,406,50,20300,0.0003260732141198808,0.01,3246073059
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,30,420,50,21000,0.0003995843084375391,0.01,3246073059
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,1,14,50,700,0.01741259757060091,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,2,28,50,1400,0.005598606008456815,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,3,42,50,2100,0.004267527738639003,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,4,56,50,2800,0.002701991478087449,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,5,70,50,3500,0.0019482250181855863,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,6,84,50,4200,0.0019076124755075866,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,7,98,50,4900,0.0019438690279929725,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,8,112,50,5600,0.0018001301627371743,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,9,126,50,6300,0.0013318811139666912,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,10,140,50,7000,0.0010635228793896272,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,11,154,50,7700,0.000928199689151852,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,12,168,50,8400,0.0008873666110107717,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,13,182,50,9100,0.0008378027558376953,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,14,196,50,9800,0.0009974429491493135,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,15,210,50,10500,0.0005814633178234283,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,16,224,50,11200,0.0006468653811780446,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,17,238,50,11900,0.0004322210026925124,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,18,252,50,12600,0.0005457507592120199,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,19,266,50,13300,0.0003497521996573417,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,20,280,50,14000,0.0004954304103582317,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,21,294,50,14700,0.00034936850027823504,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,22,308,50,15400,0.000353484820921035,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,23,322,50,16100,0.0002796842215530584,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,24,336,50,16800,0.0002969230756831863,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,25,350,50,17500,0.00022216877001037446,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,26,364,50,18200,0.0002681695746210726,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,27,378,50,18900,0.00019365447061450128,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,28,392,50,19600,0.00021113143414906336,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,29,406,50,20300,0.00018712285209184092,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,30,420,50,21000,0.00017649992552224,0.01,3722423352
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,1,14,50,700,0.010862830111741105,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,2,28,50,1400,0.0028878660586043607,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,3,42,50,2100,0.0017077729447196191,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,4,56,50,2800,0.0015111552534161769,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,5,70,50,3500,0.0008819245591475637,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,6,84,50,4200,0.0008059909353180481,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,7,98,50,4900,0.0006083330060357399,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,8,112,50,5600,0.0008138811781627076,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,9,126,50,6300,0.00037004928890195776,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,10,140,50,7000,0.00045740435439323856,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,11,154,50,7700,0.00039083237136271833,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,12,168,50,8400,0.00036729820662090496,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,13,182,50,9100,0.0003166434040944899,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,14,196,50,9800,0.00026541409738881967,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,15,210,50,10500,0.00022079170380006895,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,16,224,50,11200,0.00025000677894449413,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,17,238,50,11900,0.00020991714264135614,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,18,252,50,12600,0.0002017223639141025,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,19,266,50,13300,0.00018217482946039664,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,20,280,50,14000,0.00017928507690939267,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,21,294,50,14700,0.00013061025770536917,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,22,308,50,15400,0.00015198895118128652,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,23,322,50,16100,0.00012515497087183317,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,24,336,50,16800,0.00012573021319362457,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,25,350,50,17500,0.00010192290140787651,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,26,364,50,18200,0.00011267759858849391,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,27,378,50,18900,9.470940368780433e-05,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,28,392,50,19600,0.0001062622701069198,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,29,406,50,20300,8.272878199148335e-05,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,30,420,50,21000,0.00010308037894167553,0.01,403420762
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,1,14,50,700,0.005030358705538933,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,2,28,50,1400,0.0009074116792276467,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,3,42,50,2100,0.0006376159825489278,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,4,56,50,2800,0.0004919869069135613,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,5,70,50,3500,0.00034877411014658233,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,6,84,50,4200,0.00034511286796372684,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,7,98,50,4900,0.0002765559337402114,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,8,112,50,5600,0.0002698330712240519,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,9,126,50,6300,0.00019264252964653543,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,10,140,50,7000,0.00020700227612625177,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,11,154,50,7700,0.00016204222402885815,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,12,168,50,8400,0.00021084633458195542,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,13,182,50,9100,0.0001492356676286038,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,14,196,50,9800,0.00013419479651697076,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,15,210,50,10500,0.00014545725171014002,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,16,224,50,11200,0.00012913780461345869,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,17,238,50,11900,0.00013042799638168548,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,18,252,50,12600,0.00010406039281618164,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,19,266,50,13300,0.00010824622488410623,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,20,280,50,14000,9.218840036776519e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,21,294,50,14700,9.288779801463759e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,22,308,50,15400,9.69255727875746e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,23,322,50,16100,9.162491605148292e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,24,336,50,16800,8.697373949549894e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,25,350,50,17500,9.081674018126081e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,26,364,50,18200,8.296557535849995e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,27,378,50,18900,7.813887879429741e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,28,392,50,19600,7.640820918516725e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,29,406,50,20300,7.745010842236581e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,30,420,50,21000,7.700067913273657e-05,0.01,3355167230
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,1,14,50,700,0.0038363341582675747,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,2,28,50,1400,0.0007635977664197984,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,3,42,50,2100,0.0004144132396604363,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,4,56,50,2800,0.00034380459291592574,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,5,70,50,3500,0.0004203952724474979,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,6,84,50,4200,0.00018282327568978457,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,7,98,50,4900,0.00017983646184605988,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,8,112,50,5600,0.0001728801731711054,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,9,126,50,6300,0.0001849884848606977,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,10,140,50,7000,0.0001462526685365871,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,11,154,50,7700,0.00014870764809100104,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,12,168,50,8400,0.00013403732858245198,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,13,182,50,9100,0.00012177703593889617,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,14,196,50,9800,0.00011561738995645657,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,15,210,50,10500,0.00011468745355878797,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,16,224,50,11200,0.00010229543321009475,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,17,238,50,11900,0.00011869616319500765,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,18,252,50,12600,0.000107917702434836,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,19,266,50,13300,0.00010080219378263974,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,20,280,50,14000,9.709111237637421e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,21,294,50,14700,9.458521623024834e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,22,308,50,15400,9.690939402313799e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,23,322,50,16100,7.855248302089958e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,24,336,50,16800,8.123055821200492e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,25,350,50,17500,7.703968396567643e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,26,364,50,18200,7.64477496070799e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,27,378,50,18900,7.694335299385805e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,28,392,50,19600,7.193115893704176e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,29,406,50,20300,7.155417472054759e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,30,420,50,21000,7.591463033558335e-05,0.01,2383308725
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,1,8,50,400,0.06194839109163986,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,2,16,50,800,0.06177114981934831,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,3,24,50,1200,0.03901621784986238,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,4,32,50,1600,0.0285056848639181,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,5,40,50,2000,0.03117214591112477,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,6,48,50,2400,0.01850619987179864,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,7,56,50,2800,0.01436541989764934,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,8,64,50,3200,0.015437139466082751,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,9,72,50,3600,0.010732486116142258,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,10,80,50,4000,0.009708629960222953,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,11,88,50,4400,0.011431746674495327,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,12,96,50,4800,0.0064784067454528626,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,13,104,50,5200,0.006390937065558839,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,14,112,50,5600,0.006331010964238841,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,15,120,50,6000,0.0051491521612931175,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,16,128,50,6400,0.005019089749752443,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,17,136,50,6800,0.004781990878289132,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,18,144,50,7200,0.0045659491536116205,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,19,152,50,7600,0.004027601691736113,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,20,160,50,8000,0.004267548380953325,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,21,168,50,8400,0.003864529405150516,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,22,176,50,8800,0.003905853002078144,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,23,184,50,9200,0.003931817179986664,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,24,192,50,9600,0.003913718825162439,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,25,200,50,10000,0.00372859366795509,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,26,208,50,10400,0.003657247699356169,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,27,216,50,10800,0.0037494540404379648,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,28,224,50,11200,0.003567291112233443,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,29,232,50,11600,0.0036506467506568874,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,30,240,50,12000,0.0036961424276059666,0.01,3469183175
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,1,8,50,400,0.06559235853497744,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,2,16,50,800,0.04109495980100472,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,3,24,50,1200,0.02797320788647153,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,4,32,50,1600,0.026188360714050337,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,5,40,50,2000,0.015895813369902805,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,6,48,50,2400,0.011364244000355003,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,7,56,50,2800,0.012296065933484986,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,8,64,50,3200,0.007917968794716205,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,9,72,50,3600,0.00787024538284625,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,10,80,50,4000,0.007330174465919534,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,11,88,50,4400,0.005888598661826163,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,12,96,50,4800,0.006127865429250083,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,13,104,50,5200,0.005268270033627635,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,14,112,50,5600,0.0045570291673008535,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,15,120,50,6000,0.00491859098411289,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,16,128,50,6400,0.004493667653775694,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,17,136,50,6800,0.004151323459406134,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,18,144,50,7200,0.004435265132458688,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,19,152,50,7600,0.0043097407428896945,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,20,160,50,8000,0.00392798843072286,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,21,168,50,8400,0.004117868943215959,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,22,176,50,8800,0.003928395080715334,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,23,184,50,9200,0.003775447358360793,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,24,192,50,9600,0.003908522280334313,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,25,200,50,10000,0.003772671591719893,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,26,208,50,10400,0.0037993583665334074,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,27,216,50,10800,0.0037243621466900795,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,28,224,50,11200,0.0036915844419112597,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,29,232,50,11600,0.0039056777412474265,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,30,240,50,12000,0.003817110059125568,0.01,2353377897
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,1,8,50,400,0.05626988353475218,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,2,16,50,800,0.04070528496247797,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,3,24,50,1200,0.017733302511488868,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,4,32,50,1600,0.018392552420430287,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,5,40,50,2000,0.014766976734266529,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,6,48,50,2400,0.007450987887147263,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,7,56,50,2800,0.009233676336012145,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,8,64,50,3200,0.0068426443568477355,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,9,72,50,3600,0.005571619858761073,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,10,80,50,4000,0.00646795005141233,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,11,88,50,4400,0.004811909788137797,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,12,96,50,4800,0.004506252006830891,0.01,2942887701
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,13,104,50,5200,0.005123025046962208,0.01,2942887701
