framework,framework_version,architecture,observable,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,var_stderr,mean_abs_grad,seed,wall_time_s,timestamp
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,19,266,50,13300,2.04176022e-03,1.32219470e-04,2.52173168e-02,42145858,3.659,2026-08-22T13:34:15.861892+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,20,280,50,14000,1.62423575e-03,1.12669255e-04,2.33157867e-02,42145889,4.096,2026-08-22T13:34:19.962733+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,21,294,50,14700,1.79977793e-03,1.15114733e-04,2.42229515e-02,42145920,4.877,2026-08-22T13:34:24.843500+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,22,308,50,15400,1.18861015e-03,8.35515441e-05,2.06736026e-02,42145951,4.059,2026-08-22T13:34:28.906304+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,23,322,50,16100,1.39604274e-03,1.11184455e-04,2.13847116e-02,42145982,4.658,2026-08-22T13:34:33.569115+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,24,336,50,16800,9.62060476e-04,7.11645836e-05,1.86206940e-02,42146013,5.330,2026-08-22T13:34:38.902970+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,25,350,50,17500,1.14518723e-03,7.77609197e-05,1.98155335e-02,42146044,4.603,2026-08-22T13:34:43.510051+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,26,364,50,18200,8.86945717e-04,6.86905987e-05,1.82233448e-02,42146075,6.023,2026-08-22T13:34:49.537434+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,27,378,50,18900,9.51305054e-04,7.00093689e-05,1.82224752e-02,42146106,5.143,2026-08-22T13:34:54.684425+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,28,392,50,19600,6.26978429e-04,3.51153502e-05,1.55363104e-02,42146137,5.725,2026-08-22T13:35:00.416901+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,29,406,50,20300,7.31243804e-04,4.93356145e-05,1.62726493e-02,42146168,6.198,2026-08-22T13:35:06.621130+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,30,420,50,21000,6.02947789e-04,4.74336449e-05,1.50849784e-02,42146199,5.707,2026-08-22T13:35:12.332620+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,1,14,50,700,2.95639461e-02,2.44109687e-03,5.84682761e-02,42146309,0.529,2026-08-22T13:35:12.866645+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,2,28,50,1400,8.84467141e-03,9.50471933e-04,3.67729686e-02,42146340,0.825,2026-08-22T13:35:13.696164+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,3,42,50,2100,7.74519709e-03,9.72029502e-04,3.41880473e-02,42146371,1.075,2026-08-22T13:35:14.774630+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,4,56,50,2800,7.74768973e-03,7.02766378e-04,3.98677399e-02,42146402,1.126,2026-08-22T13:35:15.905006+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,5,70,50,3500,4.82591455e-03,6.62645065e-04,3.08163993e-02,42146433,1.019,2026-08-22T13:35:16.929009+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,6,84,50,4200,4.43154848e-03,5.05124468e-04,3.11031976e-02,42146464,1.176,2026-08-22T13:35:18.109407+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,7,98,50,4900,3.66947765e-03,3.12375367e-04,2.97246960e-02,42146495,1.552,2026-08-22T13:35:19.665839+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,8,112,50,5600,4.25982328e-03,4.53619549e-04,3.22988981e-02,42146526,1.460,2026-08-22T13:35:21.130058+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,9,126,50,6300,3.47943940e-03,2.70539360e-04,3.08796266e-02,42146557,1.628,2026-08-22T13:35:22.761612+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,10,140,50,7000,3.32519068e-03,2.04604341e-04,3.12431628e-02,42146588,2.036,2026-08-22T13:35:24.802802+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,11,154,50,7700,2.77149089e-03,2.29023220e-04,2.89672054e-02,42146619,2.961,2026-08-22T13:35:27.772436+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,12,168,50,8400,2.35266919e-03,2.50141039e-04,2.68936003e-02,42146650,2.750,2026-08-22T13:35:30.526847+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,13,182,50,9100,1.92931666e-03,1.58672452e-04,2.50330372e-02,42146681,2.544,2026-08-22T13:35:33.075302+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,14,196,50,9800,2.33075439e-03,1.55026670e-04,2.72801919e-02,42146712,2.633,2026-08-22T13:35:35.713878+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,15,210,50,10500,1.52223488e-03,1.58419741e-04,2.20460501e-02,42146743,2.845,2026-08-22T13:35:38.562626+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,16,224,50,11200,1.74478963e-03,1.41785805e-04,2.39207142e-02,42146774,4.362,2026-08-22T13:35:42.929997+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,17,238,50,11900,1.46050905e-03,1.21195113e-04,2.22314270e-02,42146805,3.156,2026-08-22T13:35:46.091162+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,18,252,50,12600,1.48647794e-03,1.35358258e-04,2.26402069e-02,42146836,3.589,2026-08-22T13:35:49.684871+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,19,266,50,13300,9.98347028e-04,7.02046327e-05,1.90376043e-02,42146867,4.880,2026-08-22T13:35:54.570441+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,20,280,50,14000,1.14162588e-03,7.45824020e-05,2.01991115e-02,42146898,4.012,2026-08-22T13:35:58.586997+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,21,294,50,14700,8.33249698e-04,7.84601049e-05,1.75439406e-02,42146929,3.859,2026-08-22T13:36:02.450972+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,22,308,50,15400,1.02279600e-03,7.12942684e-05,1.94022323e-02,42146960,5.179,2026-08-22T13:36:07.634338+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,23,322,50,16100,6.54676852e-04,5.99434288e-05,1.58355578e-02,42146991,4.726,2026-08-22T13:36:12.364918+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,24,336,50,16800,8.24402388e-04,7.34143905e-05,1.73264068e-02,42147022,4.796,2026-08-22T13:36:17.166669+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,25,350,50,17500,5.74137223e-04,5.25942216e-05,1.50341976e-02,42147053,6.017,2026-08-22T13:36:23.188590+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,26,364,50,18200,6.63848142e-04,4.48154070e-05,1.61265535e-02,42147084,4.962,2026-08-22T13:36:28.156655+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,27,378,50,18900,4.73697891e-04,3.72278950e-05,1.39091649e-02,42147115,5.613,2026-08-22T13:36:33.775015+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,28,392,50,19600,4.80265820e-04,3.02383240e-05,1.39578537e-02,42147146,6.068,2026-08-22T13:36:39.847208+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,29,406,50,20300,3.75413544e-04,2.54821823e-05,1.27447926e-02,42147177,5.297,2026-08-22T13:36:45.150955+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,6,30,420,50,21000,4.24492879e-04,2.83835680e-05,1.32007704e-02,42147208,6.860,2026-08-22T13:36:52.015789+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,1,14,50,700,1.87660590e-02,2.50957860e-03,4.50833081e-02,42148327,0.317,2026-08-22T13:36:52.338183+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,2,28,50,1400,5.75825732e-03,1.00591166e-03,2.75066072e-02,42148358,0.538,2026-08-22T13:36:52.880985+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,3,42,50,2100,3.50818978e-03,6.26104068e-04,2.38630109e-02,42148389,0.708,2026-08-22T13:36:53.593583+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,4,56,50,2800,3.29214286e-03,4.53642579e-04,2.50635730e-02,42148420,0.784,2026-08-22T13:36:54.383324+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,5,70,50,3500,2.59645918e-03,3.38595911e-04,2.39941014e-02,42148451,0.926,2026-08-22T13:36:55.315276+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,6,84,50,4200,2.46757903e-03,3.85599869e-04,2.31222583e-02,42148482,1.168,2026-08-22T13:36:56.488954+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,7,98,50,4900,1.68498272e-03,2.21674223e-04,2.17830249e-02,42148513,1.331,2026-08-22T13:36:57.824600+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,8,112,50,5600,1.39469370e-03,1.74320758e-04,2.05321653e-02,42148544,2.030,2026-08-22T13:36:59.860031+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,9,126,50,6300,1.41359245e-03,2.13352856e-04,2.01946905e-02,42148575,2.608,2026-08-22T13:37:02.472160+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,10,140,50,7000,1.45866964e-03,1.75251324e-04,2.15750783e-02,42148606,1.828,2026-08-22T13:37:04.304565+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,11,154,50,7700,9.74209961e-04,8.71670892e-05,1.87901860e-02,42148637,2.230,2026-08-22T13:37:06.539316+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,12,168,50,8400,1.16656595e-03,1.28365439e-04,1.98202123e-02,42148668,2.258,2026-08-22T13:37:08.802020+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,13,182,50,9100,6.87578979e-04,7.56064282e-05,1.60274795e-02,42148699,2.299,2026-08-22T13:37:11.104806+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,14,196,50,9800,7.63821205e-04,6.36630945e-05,1.70529900e-02,42148730,4.023,2026-08-22T13:37:15.132610+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,15,210,50,10500,5.59632194e-04,5.33699030e-05,1.46843718e-02,42148761,2.834,2026-08-22T13:37:17.971188+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,16,224,50,11200,5.84957010e-04,4.90176468e-05,1.53962604e-02,42148792,2.834,2026-08-22T13:37:20.810497+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,17,238,50,11900,4.68072939e-04,4.46284624e-05,1.39126346e-02,42148823,3.027,2026-08-22T13:37:23.841820+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,18,252,50,12600,4.74647072e-04,4.17090773e-05,1.40458166e-02,42148854,4.768,2026-08-22T13:37:28.613658+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,19,266,50,13300,3.66620158e-04,3.75722244e-05,1.25044138e-02,42148885,3.579,2026-08-22T13:37:32.198663+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,20,280,50,14000,4.64035893e-04,3.81753321e-05,1.41467534e-02,42148916,3.551,2026-08-22T13:37:35.754650+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,21,294,50,14700,3.41544859e-04,2.83489557e-05,1.23123919e-02,42148947,4.600,2026-08-22T13:37:40.358736+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,22,308,50,15400,3.94854974e-04,3.19408481e-05,1.31540658e-02,42148978,4.747,2026-08-22T13:37:45.115555+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,23,322,50,16100,2.42992495e-04,1.82003062e-05,1.06381443e-02,42149009,4.242,2026-08-22T13:37:49.361832+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,24,336,50,16800,3.23037414e-04,3.16398525e-05,1.19424500e-02,42149040,5.573,2026-08-22T13:37:54.940297+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,25,350,50,17500,1.79363243e-04,9.29958751e-06,9.47109096e-03,42149071,4.816,2026-08-22T13:37:59.761318+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,26,364,50,18200,2.63253456e-04,1.46254463e-05,1.12407149e-02,42149102,4.545,2026-08-22T13:38:04.310747+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,27,378,50,18900,1.77884014e-04,1.02630393e-05,9.41721299e-03,42149133,6.144,2026-08-22T13:38:10.459791+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,28,392,50,19600,2.18179181e-04,1.19018246e-05,1.03597520e-02,42149164,5.314,2026-08-22T13:38:15.779909+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,29,406,50,20300,1.41354037e-04,5.40092193e-06,8.62448965e-03,42149195,6.573,2026-08-22T13:38:22.357036+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,8,30,420,50,21000,1.71544802e-04,9.37705151e-06,9.33382979e-03,42149226,5.730,2026-08-22T13:38:28.091758+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,1,14,50,700,1.15339363e-02,1.65900675e-03,3.91676885e-02,42150345,0.355,2026-08-22T13:38:28.452436+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,2,28,50,1400,4.07583097e-03,7.50594823e-04,2.56878783e-02,42150376,0.494,2026-08-22T13:38:28.950847+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,3,42,50,2100,2.14486522e-03,4.37923341e-04,1.97883167e-02,42150407,0.607,2026-08-22T13:38:29.562295+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,4,56,50,2800,1.67868364e-03,3.32012579e-04,1.79615557e-02,42150438,0.945,2026-08-22T13:38:30.511462+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,5,70,50,3500,5.53445185e-04,9.90131178e-05,1.13466306e-02,42150469,1.065,2026-08-22T13:38:31.580878+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,6,84,50,4200,6.91543054e-04,1.18358253e-04,1.31246293e-02,42150500,1.961,2026-08-22T13:38:33.546927+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,7,98,50,4900,6.76882591e-04,1.06630632e-04,1.38645530e-02,42150531,1.829,2026-08-22T13:38:35.380383+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,8,112,50,5600,6.27520625e-04,9.87340096e-05,1.38938421e-02,42150562,1.411,2026-08-22T13:38:36.796305+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,9,126,50,6300,4.51266717e-04,5.41910308e-05,1.24680628e-02,42150593,1.780,2026-08-22T13:38:38.580761+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,10,140,50,7000,5.71855621e-04,6.62877037e-05,1.47743033e-02,42150624,1.761,2026-08-22T13:38:40.346310+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,11,154,50,7700,3.39592151e-04,3.89961829e-05,1.15958357e-02,42150655,2.075,2026-08-22T13:38:42.425624+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,12,168,50,8400,3.81333584e-04,4.39786300e-05,1.24181024e-02,42150686,2.154,2026-08-22T13:38:44.584590+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,13,182,50,9100,3.38459038e-04,2.85954474e-05,1.22197839e-02,42150717,3.663,2026-08-22T13:38:48.252790+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,14,196,50,9800,2.94901629e-04,2.78937066e-05,1.13294293e-02,42150748,2.550,2026-08-22T13:38:50.807208+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,15,210,50,10500,2.44616731e-04,2.31222982e-05,1.05738503e-02,42150779,2.825,2026-08-22T13:38:53.637140+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,16,224,50,11200,2.37168989e-04,2.15051871e-05,1.02949348e-02,42150810,2.873,2026-08-22T13:38:56.515613+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,17,238,50,11900,2.23649536e-04,2.48752219e-05,1.00567764e-02,42150841,4.446,2026-08-22T13:39:00.966479+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,18,252,50,12600,2.06760615e-04,2.09775198e-05,9.94174991e-03,42150872,3.401,2026-08-22T13:39:04.372445+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,19,266,50,13300,1.75081721e-04,1.34891837e-05,9.34416579e-03,42150903,3.705,2026-08-22T13:39:08.083191+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,20,280,50,14000,1.77294731e-04,1.24462373e-05,9.41576881e-03,42150934,4.216,2026-08-22T13:39:12.304621+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,21,294,50,14700,1.30667793e-04,6.75856355e-06,8.38720315e-03,42150965,4.811,2026-08-22T13:39:17.120506+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,22,308,50,15400,1.54640769e-04,8.95185612e-06,8.93523770e-03,42150996,4.157,2026-08-22T13:39:21.282265+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,23,322,50,16100,1.20938713e-04,7.55697296e-06,8.09601060e-03,42151027,4.930,2026-08-22T13:39:26.216830+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,24,336,50,16800,1.35129099e-04,9.72983729e-06,8.47888085e-03,42151058,4.961,2026-08-22T13:39:31.182003+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,25,350,50,17500,1.11165143e-04,7.93308011e-06,7.86218770e-03,42151089,4.560,2026-08-22T13:39:35.746891+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,26,364,50,18200,1.13372514e-04,5.98870384e-06,7.94085547e-03,42151120,5.829,2026-08-22T13:39:41.580253+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,27,378,50,18900,9.46777855e-05,5.03018318e-06,7.33883522e-03,42151151,4.772,2026-08-22T13:39:46.356542+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,28,392,50,19600,1.07814665e-04,5.73422914e-06,7.78871618e-03,42151182,5.534,2026-08-22T13:39:51.895655+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,29,406,50,20300,8.86323486e-05,3.61536488e-06,7.16842225e-03,42151213,6.085,2026-08-22T13:39:57.985110+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,10,30,420,50,21000,9.49660555e-05,3.72564283e-06,7.38244742e-03,42151244,5.485,2026-08-22T13:40:03.474425+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,1,14,50,700,9.30491885e-03,1.76085927e-03,3.35666032e-02,42152363,0.298,2026-08-22T13:40:03.778286+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,2,28,50,1400,1.23330115e-03,3.36857027e-04,1.24790358e-02,42152394,0.515,2026-08-22T13:40:04.297345+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,3,42,50,2100,6.45101377e-04,1.49305257e-04,1.11655698e-02,42152425,1.012,2026-08-22T13:40:05.313774+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,4,56,50,2800,5.27751632e-04,1.17121873e-04,9.92905651e-03,42152456,1.352,2026-08-22T13:40:06.670930+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,5,70,50,3500,4.34515222e-04,1.01278574e-04,9.85900549e-03,42152487,1.293,2026-08-22T13:40:07.968460+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,6,84,50,4200,3.33858790e-04,5.19531219e-05,9.86447365e-03,42152518,1.141,2026-08-22T13:40:09.113743+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,7,98,50,4900,3.48925656e-04,8.72945634e-05,9.94824651e-03,42152549,1.299,2026-08-22T13:40:10.417463+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,8,112,50,5600,2.52725643e-04,4.60716819e-05,9.07579140e-03,42152580,1.420,2026-08-22T13:40:11.841611+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,9,126,50,6300,1.80419654e-04,2.45155773e-05,8.48701940e-03,42152611,1.726,2026-08-22T13:40:13.572073+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,10,140,50,7000,2.23632333e-04,4.56998152e-05,8.86206120e-03,42152642,1.762,2026-08-22T13:40:15.338675+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,11,154,50,7700,1.71429827e-04,1.72552195e-05,8.56820846e-03,42152673,1.983,2026-08-22T13:40:17.325728+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,12,168,50,8400,1.64824125e-04,2.47211128e-05,8.32302496e-03,42152704,3.574,2026-08-22T13:40:20.903780+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,13,182,50,9100,1.45604452e-04,2.98982800e-05,7.86157895e-03,42152735,2.386,2026-08-22T13:40:23.294116+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,14,196,50,9800,1.45667525e-04,1.70684182e-05,8.31202226e-03,42152766,2.580,2026-08-22T13:40:25.879208+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,15,210,50,10500,1.39683804e-04,9.47612590e-06,8.55383386e-03,42152797,2.750,2026-08-22T13:40:28.633913+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,16,224,50,11200,1.56380559e-04,1.36739597e-05,8.98710831e-03,42152828,3.062,2026-08-22T13:40:31.700059+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,17,238,50,11900,1.12052194e-04,1.08266584e-05,7.59563526e-03,42152859,4.083,2026-08-22T13:40:35.787530+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,18,252,50,12600,1.27630282e-04,9.54068817e-06,8.19876612e-03,42152890,3.148,2026-08-22T13:40:38.939557+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,19,266,50,13300,1.08586183e-04,5.89899611e-06,7.75744207e-03,42152921,3.381,2026-08-22T13:40:42.325847+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,20,280,50,14000,9.87208761e-05,6.18896252e-06,7.45373656e-03,42152952,5.136,2026-08-22T13:40:47.466331+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,21,294,50,14700,9.59942632e-05,5.29402193e-06,7.33917547e-03,42152983,3.810,2026-08-22T13:40:51.280950+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,22,308,50,15400,1.07431697e-04,5.92249495e-06,7.82458637e-03,42153014,4.143,2026-08-22T13:40:55.428257+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,23,322,50,16100,8.63813481e-05,3.89044844e-06,7.05286763e-03,42153045,5.555,2026-08-22T13:41:00.988144+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,12,24,336,50,16800,9.28391689e-05,5.58302723e-06,7.30315273e-03,42153076,4.408,2026-08-22T13:41:05.400896+00:00
